ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcription,AlternativeValue,AlternativeTranscription
voro1241-11-790-3,,voro1241,11-790,tiińmä;päĺmä;kullõma,kullõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-810-1,,voro1241,11-810,ostma,ostma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-820-1,,voro1241,11-820,müümä;kauplõma,müümä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-820-2,,voro1241,11-820,müümä;kauplõma,kauplõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-830-1,,voro1241,11-830,kauplõma;müüskellemä,kauplõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-830-2,,voro1241,11-830,kauplõma;müüskellemä,müüskellemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-840-1,,voro1241,11-840,kaupmiiś,kaupmiiś,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-850-1,,voro1241,11-850,turg,turg,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-860-1,,voro1241,11-860,puut́,puut́,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-870-1,,voro1241,11-870,hind,hind,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-880-1,,voro1241,11-880,kallis;väärt;hinnahn,kallis,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-880-2,,voro1241,11-880,kallis;väärt;hinnahn,väärt,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-880-3,,voro1241,11-880,kallis;väärt;hinnahn,hinnahn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-890-1,,voro1241,11-890,otav,otav,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-910-1,,voro1241,11-910,jagama;jaotama;arvo saama,jagama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-910-2,,voro1241,11-910,jagama;jaotama;arvo saama,jaotama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-910-3,,voro1241,11-910,jagama;jaotama;arvo saama,arvo saama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-920-1,,voro1241,11-920,kaaldma;tähendämä;masma,kaaldma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-920-2,,voro1241,11-920,kaaldma;tähendämä;masma,tähendämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-11-920-3,,voro1241,11-920,kaaldma;tähendämä;masma,masma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-10-1,,voro1241,12-10,perähn;perähnä;päält;pääle,perähn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-10-2,,voro1241,12-10,perähn;perähnä;päält;pääle,perähnä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-10-3,,voro1241,12-10,perähn;perähnä;päält;pääle,päält,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-10-4,,voro1241,12-10,perähn;perähnä;päält;pääle,pääle,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-11-1,,voro1241,12-11,takahn;perähn,takahn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-11-2,,voro1241,12-11,takahn;perähn,perähn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-20-1,,voro1241,12-20,kõrval;kõrvahn,kõrval,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-20-2,,voro1241,12-20,kõrval;kõrvahn,kõrvahn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-30-1,,voro1241,12-30,alahn;alahahn;alavahn;alambahn;alaq,alahn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-30-2,,voro1241,12-30,alahn;alahahn;alavahn;alambahn;alaq,alahahn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-30-3,,voro1241,12-30,alahn;alahahn;alavahn;alambahn;alaq,alavahn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-30-4,,voro1241,12-30,alahn;alahahn;alavahn;alambahn;alaq,alambahn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-30-5,,voro1241,12-30,alahn;alahahn;alavahn;alambahn;alaq,alaq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-40-1,,voro1241,12-40,inne;innembi,inne,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-40-2,,voro1241,12-40,inne;innembi,innembi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-41-1,,voro1241,12-41,edekülǵ,edekülǵ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-50-1,,voro1241,12-50,seehn;sisehn,seehn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-50-2,,voro1241,12-50,seehn;sisehn,sisehn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-60-1,,voro1241,12-60,vällähn;ussõhn,vällähn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-60-2,,voro1241,12-60,vällähn;ussõhn,ussõhn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-70-1,,voro1241,12-70,all,all,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-80-1,,voro1241,12-80,üleväl;ülevähn;üllehn,üleväl,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-80-2,,voro1241,12-80,üleväl;ülevähn;üllehn,ülevähn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-80-3,,voro1241,12-80,üleväl;ülevähn;üllehn,üllehn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-110-1,,voro1241,12-110,paik;kotus,paik,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-110-2,,voro1241,12-110,paik;kotus,kotus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-120-1,,voro1241,12-120,pandma;säädmä,pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-120-2,,voro1241,12-120,pandma;säädmä,säädmä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-130-1,,voro1241,12-130,istma;istuskõllõma;persütämä,istma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-130-2,,voro1241,12-130,istma;istuskõllõma;persütämä,istuskõllõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-130-3,,voro1241,12-130,istma;istuskõllõma;persütämä,persütämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-140-1,,voro1241,12-140,pikutama;pikäle olõma;lamaskõllõma;lamõskõllõma,pikutama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-140-2,,voro1241,12-140,pikutama;pikäle olõma;lamaskõllõma;lamõskõllõma,pikäle olõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-140-3,,voro1241,12-140,pikutama;pikäle olõma;lamaskõllõma;lamõskõllõma,lamaskõllõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-140-4,,voro1241,12-140,pikutama;pikäle olõma;lamaskõllõma;lamõskõllõma,lamõskõllõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-150-1,,voro1241,12-150,saisma;saisuma,saisma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-150-2,,voro1241,12-150,saisma;saisuma,saisuma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-160-1,,voro1241,12-160,jäämä,jäämä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-170-1,,voro1241,12-170,peräkeseq,peräkeseq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-210-1,,voro1241,12-210,kokko korjama;kogohama;korjama;nobima,kokko korjama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-210-2,,voro1241,12-210,kokko korjama;kogohama;korjama;nobima,kogohama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-210-3,,voro1241,12-210,kokko korjama;kogohama;korjama;nobima,korjama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-210-4,,voro1241,12-210,kokko korjama;kogohama;korjama;nobima,nobima,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-212-1,,voro1241,12-212,nobima;üles võtma;üles korjama,nobima,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-212-2,,voro1241,12-212,nobima;üles võtma;üles korjama,üles võtma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-212-3,,voro1241,12-212,nobima;üles võtma;üles korjama,üles korjama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-213-1,,voro1241,12-213,unikuhe korjama;unikuhe ajama;unikuhe pandma,unikuhe korjama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-213-2,,voro1241,12-213,unikuhe korjama;unikuhe ajama;unikuhe pandma,unikuhe ajama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-213-3,,voro1241,12-213,unikuhe korjama;unikuhe ajama;unikuhe pandma,unikuhe pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-220-1,,voro1241,12-220,ütte pandma;kokko pandma;kokko lüümä;kokko köütmä;ütte lüümä;ütte köütmä;kokko pandma,ütte pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-220-2,,voro1241,12-220,ütte pandma;kokko pandma;kokko lüümä;kokko köütmä;ütte lüümä;ütte köütmä;kokko pandma,kokko pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-220-3,,voro1241,12-220,ütte pandma;kokko pandma;kokko lüümä;kokko köütmä;ütte lüümä;ütte köütmä;kokko pandma,kokko lüümä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-220-4,,voro1241,12-220,ütte pandma;kokko pandma;kokko lüümä;kokko köütmä;ütte lüümä;ütte köütmä;kokko pandma,kokko köütmä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-220-5,,voro1241,12-220,ütte pandma;kokko pandma;kokko lüümä;kokko köütmä;ütte lüümä;ütte köütmä;kokko pandma,ütte lüümä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-220-6,,voro1241,12-220,ütte pandma;kokko pandma;kokko lüümä;kokko köütmä;ütte lüümä;ütte köütmä;kokko pandma,ütte köütmä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-220-7,,voro1241,12-220,ütte pandma;kokko pandma;kokko lüümä;kokko köütmä;ütte lüümä;ütte köütmä;kokko pandma,kokko pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-230-1,,voro1241,12-230,lahutama;eräle minemä,lahutama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-230-2,,voro1241,12-230,lahutama;eräle minemä,eräle minemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-232-1,,voro1241,12-232,jagama;jaotama,jagama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-232-2,,voro1241,12-232,jagama;jaotama,jaotama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-240-1,,voro1241,12-240,vallalõ tegemä;vallalõ laskma;vallalõ võtma,vallalõ tegemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-240-2,,voro1241,12-240,vallalõ tegemä;vallalõ laskma;vallalõ võtma,vallalõ laskma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-240-3,,voro1241,12-240,vallalõ tegemä;vallalõ laskma;vallalõ võtma,vallalõ võtma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-250-1,,voro1241,12-250,kinniq pandma;sulgma,kinniq pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-250-2,,voro1241,12-250,kinniq pandma;sulgma,sulgma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-260-1,,voro1241,12-260,katma;kinniq pandma,katma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-260-2,,voro1241,12-260,katma;kinniq pandma,kinniq pandma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-270-1,,voro1241,12-270,käḱmä;paotama;käkkelema;käküskellemä;paoskõllõma;varjama;varima,käḱmä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-270-2,,voro1241,12-270,käḱmä;paotama;käkkelema;käküskellemä;paoskõllõma;varjama;varima,paotama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-270-3,,voro1241,12-270,käḱmä;paotama;käkkelema;käküskellemä;paoskõllõma;varjama;varima,käkkelema,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-270-4,,voro1241,12-270,käḱmä;paotama;käkkelema;käküskellemä;paoskõllõma;varjama;varima,käküskellemä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-270-5,,voro1241,12-270,käḱmä;paotama;käkkelema;käküskellemä;paoskõllõma;varjama;varima,paoskõllõma,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-270-6,,voro1241,12-270,käḱmä;paotama;käkkelema;käküskellemä;paoskõllõma;varjama;varima,varjama,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-270-7,,voro1241,12-270,käḱmä;paotama;käkkelema;käküskellemä;paoskõllõma;varjama;varima,varima,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-310-1,,voro1241,12-310,korgõ;korgukõnõ;korgugõnõ,korgõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-310-2,,voro1241,12-310,korgõ;korgukõnõ;korgugõnõ,korgukõnõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-310-3,,voro1241,12-310,korgõ;korgukõnõ;korgugõnõ,korgugõnõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-320-1,,voro1241,12-320,mataĺ,mataĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-330-1,,voro1241,12-330,ots;pää,ots,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-330-2,,voro1241,12-330,ots;pää,pää,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-340-1,,voro1241,12-340,põhi,põhi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-350-1,,voro1241,12-350,lõpp;ots;perä;peräots,lõpp,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-350-2,,voro1241,12-350,lõpp;ots;perä;peräots,ots,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-350-3,,voro1241,12-350,lõpp;ots;perä;peräots,perä,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-350-4,,voro1241,12-350,lõpp;ots;perä;peräots,peräots,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-352-1,,voro1241,12-352,terräv;vaib;vaiv,terräv,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-352-2,,voro1241,12-352,terräv;vaib;vaiv,vaib,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-352-3,,voro1241,12-352,terräv;vaib;vaiv,vaiv,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-353-1,,voro1241,12-353,viiŕ;serv;serb;parras;parrõq,viiŕ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-353-2,,voro1241,12-353,viiŕ;serv;serb;parras;parrõq,serv,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-353-3,,voro1241,12-353,viiŕ;serv;serb;parras;parrõq,serb,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-353-4,,voro1241,12-353,viiŕ;serv;serb;parras;parrõq,parras,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-353-5,,voro1241,12-353,viiŕ;serv;serb;parras;parrõq,parrõq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-360-1,,voro1241,12-360,külǵ;puuĺ,külǵ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-360-2,,voro1241,12-360,külǵ;puuĺ,puuĺ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-370-1,,voro1241,12-370,keskmäne;vahemanõ;keskus;kesküs,keskmäne,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-370-2,,voro1241,12-370,keskmäne;vahemanõ;keskus;kesküs,vahemanõ,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-370-3,,voro1241,12-370,keskmäne;vahemanõ;keskus;kesküs,keskus,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-370-4,,voro1241,12-370,keskmäne;vahemanõ;keskus;kesküs,kesküs,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-410-1,,voro1241,12-410,parõmb,parõmb,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-420-1,,voro1241,12-420,kura;kuri,kura,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-420-2,,voro1241,12-420,kura;kuri,kuri,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-430-1,,voro1241,12-430,lähkühn;lähkehn;lähkesehn;lähükesehn;lähkohn;ligi;lähkokõsõhn,lähkühn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-430-2,,voro1241,12-430,lähkühn;lähkehn;lähkesehn;lähükesehn;lähkohn;ligi;lähkokõsõhn,lähkehn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-430-3,,voro1241,12-430,lähkühn;lähkehn;lähkesehn;lähükesehn;lähkohn;ligi;lähkokõsõhn,lähkesehn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-430-4,,voro1241,12-430,lähkühn;lähkehn;lähkesehn;lähükesehn;lähkohn;ligi;lähkokõsõhn,lähükesehn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-430-5,,voro1241,12-430,lähkühn;lähkehn;lähkesehn;lähükesehn;lähkohn;ligi;lähkokõsõhn,lähkohn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-430-6,,voro1241,12-430,lähkühn;lähkehn;lähkesehn;lähükesehn;lähkohn;ligi;lähkokõsõhn,ligi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-430-7,,voro1241,12-430,lähkühn;lähkehn;lähkesehn;lähükesehn;lähkohn;ligi;lähkokõsõhn,lähkokõsõhn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-440-1,,voro1241,12-440,kauguhn;kavvõl;kavvõndahn;kavvõndõhn;kavvõhn;kavvõhõhn;kavvõndal,kauguhn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-440-2,,voro1241,12-440,kauguhn;kavvõl;kavvõndahn;kavvõndõhn;kavvõhn;kavvõhõhn;kavvõndal,kavvõl,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-440-3,,voro1241,12-440,kauguhn;kavvõl;kavvõndahn;kavvõndõhn;kavvõhn;kavvõhõhn;kavvõndal,kavvõndahn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-440-4,,voro1241,12-440,kauguhn;kavvõl;kavvõndahn;kavvõndõhn;kavvõhn;kavvõhõhn;kavvõndal,kavvõndõhn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-440-5,,voro1241,12-440,kauguhn;kavvõl;kavvõndahn;kavvõndõhn;kavvõhn;kavvõhõhn;kavvõndal,kavvõhn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-440-6,,voro1241,12-440,kauguhn;kavvõl;kavvõndahn;kavvõndõhn;kavvõhn;kavvõhõhn;kavvõndal,kavvõhõhn,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-440-7,,voro1241,12-440,kauguhn;kavvõl;kavvõndahn;kavvõndõhn;kavvõhn;kavvõhõhn;kavvõndal,kavvõndal,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-450-1,,voro1241,12-450,hummok;päävänõsõng,hummok,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-450-2,,voro1241,12-450,hummok;päävänõsõng,päävänõsõng,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-460-1,,voro1241,12-460,õdak;õtak;õdang,õdak,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-460-2,,voro1241,12-460,õdak;õtak;õdang,õtak,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-460-3,,voro1241,12-460,õdak;õtak;õdang,õdang,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-470-1,,voro1241,12-470,põhi,põhi,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-480-1,,voro1241,12-480,lõunõq;lõunaq;lõunak,lõunõq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-480-2,,voro1241,12-480,lõunõq;lõunaq;lõunak,lõunaq,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-480-3,,voro1241,12-480,lõunõq;lõunaq;lõunak,lõunak,,,cosgrove2020,,,,,StandardOrth,,
voro1241-12-530-1,,voro1241,12-530,kasuma;korgust võtma,kasuma,,,cosgrove2020,,,,,StandardOrth,,
